FBgn0035064,Yars2 Yars2 Yars2 Yars2 Yars2 Yars2,'Yars2'
FBgn0035065,Tysnd1 Tysnd1 Tysnd1 Tysnd1,'Tysnd1'
FBgn0035070,Klkb1 C1rl C1ra C1rb Prss55 Prss55 Prss55 Klk10 F12 F12,"'Prss55', 'Klkb1', 'C1rl', 'C1rb', 'Klk10', 'C1ra', 'F12'"
FBgn0035073,Tbc1d31 Tbc1d31 Tbc1d31 Tbc1d31 Tbc1d31 Tbc1d31 Tbc1d31,'Tbc1d31'
FBgn0035076,Ace3,'Ace3'
FBgn0035078,Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19 Slc25a19,'Slc25a19'
FBgn0035082,Ggact Ggact Ggact Ggact Ggact Ggact,'Ggact'
FBgn0035083,Ggact Ggact Ggact Ggact Ggact Ggact,'Ggact'
FBgn0035085,Lhfpl2 Lhfpl2 Lhfpl2 Lhfpl2 Lhfpl2 Lhfpl2 Lhfpl2 Lhfpl2 Lhfpl2,'Lhfpl2'
FBgn0035087,Mid1ip1 Mid1ip1 Mid1ip1 Mid1ip1 Mid1ip1 Thrsp Thrsp,"'Thrsp', 'Mid1ip1'"
FBgn0035088,Maip1 Maip1,'Maip1'
FBgn0035090,Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1,'Scarb1'
FBgn0035091,Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1,'Scarb1'
FBgn0035101,Bcar1 Bcar1 Bcar1 Cass4 Cass4 Cass4 Cass4 Nedd9 Nedd9 Nedd9 Nedd9 Nedd9 Nedd9 Efs Efs Efs,"'Nedd9', 'Efs', 'Bcar1', 'Cass4'"
FBgn0035102,Sumf1 Sumf1 Sumf1 Sumf1 Sumf1 Sumf1,'Sumf1'
FBgn0035104,Rassf9 Rassf9 Rassf9 Rassf10,"'Rassf9', 'Rassf10'"
FBgn0035106,Jade3 Jade3 Jade3 Jade3,'Jade3'
FBgn0035107,Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Kctd20 Btbd10 Btbd10 Btbd10 Btbd10 Btbd10 Btbd10,"'Kctd20', 'Btbd10'"
FBgn0035109,4930453N24Rik 4930453N24Rik,'4930453N24Rik'
FBgn0035110,Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7 Thoc7,'Thoc7'
FBgn0035111,Dis3l2 Dis3l2 Dis3l2 Dis3l2 Dis3l2 Dis3l2,'Dis3l2'
FBgn0035121,Snd1 Snd1 Snd1 Snd1 Snd1 Snd1 Snd1 Snd1 Snd1 Snd1 Snd1 Snd1,'Snd1'
FBgn0035124,Timm50 Timm50 Timm50 Timm50 Timm50 Timm50,'Timm50'
FBgn0035134,Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zfp346 Zmat1 Zmat1 Zmat1 Zmat1 Zfp385c Zfp385c Zfp385c Zfp385c Zmat4 Zmat4 Zmat4 Zmat4 Zmat4 Zmat4 Zmat4 Zmat3 Zmat3 Zmat3 Zmat3 Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Zfp385b Krcc1 Krcc1 Krcc1 Krcc1 Zfp385a Zfp385a Zfp385a,"'Zfp346', 'Zmat1', 'Zmat3', 'Krcc1', 'Zmat4', 'Zfp385a', 'Zfp385c', 'Zfp385b'"
FBgn0035140,Borcs6,'Borcs6'
FBgn0035141,Ppil1 Ppil1 Ppil1 Ppil1 Ppil1 Ppil1 Ppil1,'Ppil1'
FBgn0035142,Hipk3 Hipk3 Hipk3 Hipk3,'Hipk3'
FBgn0035143,Ppm1f Ppm1f Pdp2 Ppm1n Ppm1n Ppm1n Ppm1n Ppm1j Ppm1j Ppm1m Ppm1m Ppm1m Ppm1m Ppm1m Ppm1m Ppm1m Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Pp2d1,"'Ppm1f', 'Pp2d1', 'Ppm1n', 'Ppm1m', 'Ppm1j', 'Ppm1h', 'Pdp2'"
FBgn0035144,Scrt2 Scrt1 Scrt1,"'Scrt1', 'Scrt2'"
FBgn0035145,Med14 Med14 Med14 Med14 Med14,'Med14'
FBgn0035146,Sec14l1 Sec14l1 Sec14l1 Sec14l1 Sec14l1 Sec14l1 Sec14l4 Sec14l4 Sec14l4 Sec14l4 Sec14l4 Sec14l4 Sec14l4 Sec14l4 Sec14l3 Sec14l3 Sec14l3 Sec14l3 Sec14l3 Sec14l2 Sec14l2 Sec14l2 Sec14l2 Sec14l2 Sec14l2 Sec14l5 Sec14l5,"'Sec14l3', 'Sec14l2', 'Sec14l1', 'Sec14l5', 'Sec14l4'"
FBgn0035148,Tax1bp3 Tax1bp3 Tax1bp3 Tax1bp3,'Tax1bp3'
FBgn0035149,Med30 Med30,'Med30'
FBgn0035150,Rev1 Rev1 Rev1 Rev1 Rev1 Rev1 Rev1 Rev1 Rev1 Rev1 Rev1,'Rev1'
FBgn0035154,Scpep1,'Scpep1'
FBgn0035157,Thap1 Thap1 Thap1 Thap1 Thap3 Thap3 Thap3 Arl14epl Arl14epl Thap2 Thap2 Thap2 Thap7 Thap7 Thap7 Thap7 Thap7 Thap7 Thap7 Thap7 Thap7 Thap7 Thap7,"'Thap1', 'Thap2', 'Thap3', 'Thap7', 'Arl14epl'"
FBgn0035162,Sf3b3 Sf3b3 Sf3b3 Sf3b3 Sf3b3,'Sf3b3'
FBgn0035164,Gm17018 Gm17018 Gm17018 Gm17018 Gm17018,'Gm17018'
FBgn0035165,Bcap29 Bcap29 Bcap29 Bcap29 Bcap31,"'Bcap31', 'Bcap29'"
FBgn0035166,Kdm8 Kdm8,'Kdm8'
FBgn0035169,Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Echdc2 Cdyl2 Auh Auh Auh Auh Auh Auh Auh Auh Auh Auh Auh Auh Auh Auh Cdyl Cdyl Cdyl Cdyl,"'Auh', 'Cdyl', 'Echdc2', 'Cdyl2'"
FBgn0035171,Tmem200b Tmem200c Tmem200c Tmem200a Tmem200a Tmem200a Tmem200a Tmem200a Tmem200a,"'Tmem200a', 'Tmem200c', 'Tmem200b'"
FBgn0035173,Slc16a7 Slc16a7 Slc16a7 Slc16a7 Slc16a7 Slc16a7 Slc16a4 Slc16a4 Slc16a4 Slc16a3 Slc16a3 Slc16a3 Slc16a3 Slc16a3 Slc16a3 Slc16a3 Slc16a3 Slc16a14 Slc16a14 Slc16a5 Slc16a5 Slc16a5 Slc16a5 Slc16a5 Slc16a5 Slc16a5 Slc16a5 Slc16a5 Slc16a2 Slc16a2 Slc16a2 Slc16a6 Slc16a6 Slc16a6 Slc16a6 Slc16a6 Slc16a1 Slc16a9 Slc16a9 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a11 Slc16a13 Slc16a13 Slc16a13 Slc16a13 Slc16a12 Slc16a12 Slc16a10 Slc16a10 Slc16a10 Slc16a10 Slc16a8 Slc16a8,"'Slc16a9', 'Slc16a8', 'Slc16a1', 'Slc16a3', 'Slc16a2', 'Slc16a5', 'Slc16a4', 'Slc16a7', 'Slc16a6', 'Slc16a14', 'Slc16a11', 'Slc16a10', 'Slc16a13', 'Slc16a12'"
FBgn0035179,Fam69b Fam69b Fam69b Fam69c Fam69c Fam69c Fam69c Fam69c Fam69c Fam69c Fam69a Fam69a Fam69a,"'Fam69c', 'Fam69b', 'Fam69a'"
FBgn0035187,Tph2 Tph2 Tph1 Tph1 Tph1 Tph1 Tph1 Tph1 Tph1 Tph1,"'Tph1', 'Tph2'"
FBgn0035189,4931406C07Rik 4931406C07Rik 4931406C07Rik 4931406C07Rik 4931406C07Rik 4931406C07Rik 4931406C07Rik 4931406C07Rik 4931406C07Rik,'4931406C07Rik'
FBgn0035194,Gins1 Gins1 Gins1 Gins1,'Gins1'
FBgn0035199,Clec4g Clec4g Clec4g Clec4g Cd209a Cd209a Cd209a Cd209a Cd209e Cd209d Cd209d Cd209b Cd209b Cd209b Cd209b Cd209c Cd209c Cd209c Cd209c Cd209c Fcer2a Fcer2a Fcer2a Fcer2a Fcer2a Fcer2a Fcer2a Fcer2a Clec4a1 Clec4a3 Clec4a3 Clec4a3 Clec4a4 Clec4b1 Clec4b1 Clec4a2 Clec4a2 Clec4a2 Clec4a2 Clec4a2 Clec4b2 Clec4n Clec4n Clec4n Clec4n Clec4n Clec4n Clec4d Clec4d Clec4d Asgr1 Asgr1 Asgr1 Asgr1 Asgr1 Asgr2 Asgr2 Asgr2 Asgr2 Mgl2 Mgl2 Mgl2 Mgl2 Mgl2 Clec10a Clec10a Clec10a Clec10a Clec10a Clec10a Clec10a Clec10a Clec10a Clec10a Cd207,"'Clec10a', 'Fcer2a', 'Cd207', 'Clec4d', 'Clec4n', 'Clec4g', 'Clec4a4', 'Clec4a3', 'Clec4a2', 'Clec4a1', 'Mgl2', 'Asgr1', 'Asgr2', 'Clec4b2', 'Clec4b1', 'Cd209b', 'Cd209c', 'Cd209a', 'Cd209d', 'Cd209e'"
FBgn0035203,Acat3 Acat3 Acat3 Acat2 Acat2 Acat2 Acat2,"'Acat2', 'Acat3'"
FBgn0035204,Nt5dc1 Nt5dc1 Nt5dc1 Nt5dc1 Nt5dc1 Nt5dc1,'Nt5dc1'
FBgn0035205,Ctr9 Ctr9 Ctr9 Ctr9 Ctr9 Ctr9 Ctr9 Ctr9 Ctr9,'Ctr9'
FBgn0035206,Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah Ldah,'Ldah'
FBgn0035213,Zfp553 Zfp553 Zfp553 E430018J23Rik E430018J23Rik E430018J23Rik Zfp764 Zfp764 Zfp688 Zfp688 Zfp688 Zfp688 Zfp688 Zfp688 Zfp689 Zfp689 Zfp92 Zfp92 Zfp160 Zfp160 Zfp160 Zfp160 Zfp160 Zfp160 Zfp160 Zfp160,"'Zfp764', 'E430018J23Rik', 'Zfp688', 'Zfp689', 'Zfp160', 'Zfp553', 'Zfp92'"
FBgn0035217,Fut4 Fut7 Fut7 Fut7 Fut7 Fut7 Fut9 Fut9 Fut9 Fut11 Fut11,"'Fut7', 'Fut11', 'Fut4', 'Fut9'"
FBgn0035227,Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5 Depdc5,'Depdc5'
FBgn0035228,Pptc7 Pptc7,'Pptc7'
FBgn0035231,Pcyt1a Pcyt1a Pcyt1a Pcyt1a Pcyt1a Pcyt1a Pcyt1a Pcyt1a Pcyt1b Pcyt1b Pcyt1b,"'Pcyt1a', 'Pcyt1b'"
FBgn0035232,Rnf10 Rnf10 Rnf10 Rnf10 Rnf10 Rnf10 Rnf10 Rnf10 Rnf10 Rnf10 Rnf10,'Rnf10'
FBgn0035233,Pex10 Pex10 Pex10 Pex10 Pex10,'Pex10'
FBgn0035236,Slc51a Slc51a Slc51a,'Slc51a'
FBgn0035240,Ogdhl Ogdhl Ogdhl Ogdh Ogdh Ogdh Ogdh Ogdh Ogdh Ogdh,"'Ogdh', 'Ogdhl'"
FBgn0035243,Hikeshi Hikeshi Hikeshi Hikeshi Hikeshi Hikeshi Hikeshi Hikeshi Hikeshi,'Hikeshi'
FBgn0035244,Abcb7 Abcb7,'Abcb7'
FBgn0035245,Ggcx Ggcx Ggcx Ggcx Ggcx,'Ggcx'
FBgn0035248,Tmem60 Tmem60,'Tmem60'
FBgn0035249,Prcc,'Prcc'
FBgn0035251,Vta1 Vta1 Vta1 Vta1 Vta1 Vta1,'Vta1'
FBgn0035252,Pxmp2 Pxmp2 Pxmp2 Pxmp2,'Pxmp2'
FBgn0035254,BC005624 BC005624 BC005624,'BC005624'
FBgn0035255,Rab36 Rab36 Rab36 Rab36 Rab36 Rab36 Rab36 Rab36 Rab36,'Rab36'
FBgn0035256,Wdr78 Wdr78 Wdr78 Wdr78 Wdr78 Wdr78 Wdr78 Wdr78,'Wdr78'
FBgn0035264,Wdr35 Wdr35 Wdr35 Wdr35 Wdr35 Wdr35 Wdr35,'Wdr35'
FBgn0035265,Pigw Pigw,'Pigw'
FBgn0035266,Gykl1 Gk2 Gk Gk Gk Gk Gk Gk Gk Gk,"'Gk2', 'Gk', 'Gykl1'"
FBgn0035268,Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Dcaf8 Pet2 Pet2,"'Dcaf8', 'Pet2'"
FBgn0035270,Asb18 Asb18 Asb18 Asb18,'Asb18'
FBgn0035271,Lsm8 Lsm8 Lsm8 Lsm8,'Lsm8'
FBgn0035272,Mrpl46 Mrpl46,'Mrpl46'
FBgn0035273,Dnajb13 Dnajb13 Dnajb13 Dnajb13,'Dnajb13'
FBgn0035283,Cuedc1 Cuedc1 Cuedc1 Cuedc1 Cuedc1 Cuedc1 Cuedc1,'Cuedc1'
FBgn0035290,Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1 Scarb1,'Scarb1'
FBgn0035294,Mfap1b Mfap1a,"'Mfap1b', 'Mfap1a'"
FBgn0035298,Oxct2b Oxct2a Oxct1 Oxct1 Oxct1 Oxct1 Oxct1,"'Oxct2a', 'Oxct2b', 'Oxct1'"
FBgn0035300,Slc38a8 Slc38a8 Slc38a8 Slc38a8 Slc38a8 Slc38a7 Slc38a7 Slc38a7 Slc38a7 Slc38a7 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a2 Slc38a2 Slc36a3 Slc36a3 Slc36a3 Slc38a4 Slc38a4 Slc38a4 Slc38a4 Slc38a4 Slc36a2 Slc36a2 Slc32a1 Slc38a5 Slc38a5 Slc38a5 Slc38a5 Slc36a1 Slc36a1 Slc36a1 Slc36a1 Slc36a1 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc36a4 Slc36a4 Slc36a4,"'Slc38a5', 'Slc38a4', 'Slc38a7', 'Slc38a6', 'Slc38a1', 'Slc38a3', 'Slc38a2', 'Slc36a3', 'Slc32a1', 'Slc36a4', 'Slc38a9', 'Slc38a8', 'Slc36a1', 'Slc36a2'"
FBgn0035309,Ephx3 Ephx3 Ephx2 Ephx2 Ephx2 Abhd8 Abhd8 Abhd8 Mest Mest Mest Mest Mest Mest Mest Mest Mest Mest Mest Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Ephx4 Ephx4 Ephx4 Ephx4,"'Ephx2', 'Ephx3', 'Ephx4', 'Serhl', 'Abhd14a', 'Abhd14b', 'Abhd8', 'Mest'"
FBgn0035312,Ephx3 Ephx3 Ephx2 Ephx2 Ephx2 Abhd8 Abhd8 Abhd8 Mest Mest Mest Mest Mest Mest Mest Mest Mest Mest Mest Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14b Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Abhd14a Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Serhl Ephx4 Ephx4 Ephx4 Ephx4,"'Ephx2', 'Ephx3', 'Ephx4', 'Serhl', 'Abhd14a', 'Abhd14b', 'Abhd8', 'Mest'"
FBgn0035317,Ift172 Ift172 Ift172 Ift172 Ift172 Ift172 Ift172 Ift172 Ift172 Ift172 Ift172,'Ift172'
FBgn0035318,Rprd1b Rprd1b Rprd1b Rprd1b Rprd1b Rprd1b Rprd1b Rprd1b Rprd1a Rprd1a Rprd1a,"'Rprd1a', 'Rprd1b'"
FBgn0035321,Cyb561 Cyb561 Cyb561 Cyb561 Cyb561 Cyb561 Cyb561 Cyb561a3 Cyb561a3 Cyb561a3 Cyb561a3 Cyb561a3 Cyb561a3 Cyb561a3 Cyb561a3 Cyb561a3 Cybrd1,"'Cyb561', 'Cyb561a3', 'Cybrd1'"
FBgn0035332,Oca2 Oca2 Oca2 Oca2 Oca2 Oca2,'Oca2'
FBgn0035333,March6 March6 March6 March6,'March6'
FBgn0035334,Txn2 Txn2 Txn2 Txn2 Txn2 Txn2 Txn2,'Txn2'
FBgn0035335,Mrpl23 Mrpl23 Mrpl23 Mrpl23 Mrpl23 Mrpl23 Mrpl23,'Mrpl23'
FBgn0035336,Nom1 Nom1,'Nom1'
FBgn0035344,Cyp4v3 Gm45753 Cyp4b1 Cyp4b1 Cyp4b1 Cyp4b1 Cyp4a32 Cyp4a32 Cyp4x1 Cyp4x1 Cyp4a29 Cyp4a12a Cyp4a12b Cyp4a30b Cyp4a14 Cyp4a14 Cyp4a10 Cyp4a10 Cyp4a31 Cyp4a31 Cyp4a31 Cyp4a31 Cyp4f18 Cyp4f18 Cyp4f18 Cyp19a1 Cyp19a1 Cyp19a1 Cyp19a1 Cyp19a1 Cyp4f14 Cyp4f14 Cyp4f14 Cyp4f14 Cyp4f14 Cyp4f14 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f13 Cyp4f39 Cyp4f39 Cyp4f39 Cyp4f39 Cyp4f39 Cyp4f17 Cyp4f17 Cyp4f17 Cyp4f17 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f16 Cyp4f37 Cyp4f37 Cyp4f40 Cyp4f40 Cyp4f40 Cyp4f15 Cyp4f15 Cyp4f15 Cyp4f15,"'Cyp4f18', 'Cyp4f37', 'Cyp4f39', 'Cyp19a1', 'Cyp4f16', 'Cyp4f17', 'Cyp4f14', 'Cyp4f15', 'Cyp4a29', 'Cyp4a32', 'Cyp4a12a', 'Cyp4a12b', 'Cyp4v3', 'Cyp4f13', 'Cyp4x1', 'Cyp4a14', 'Cyp4a10', 'Cyp4f40', 'Cyp4a31', 'Cyp4b1', 'Gm45753', 'Cyp4a30b'"
FBgn0035348,Gm49342 Pnp2 Pnp2 Pnp Pnp Pnp Pnp Pnp,"'Pnp2', 'Pnp', 'Gm49342'"
FBgn0035355,Acot13 Acot13,'Acot13'
FBgn0035356,Acot13 Acot13,'Acot13'
FBgn0035370,Smarcd2 Smarcd2 Smarcd2 Smarcd2 Smarcd2 Smarcd2 Smarcd2 Smarcd2 Smarcd2 Smarcd3 Smarcd3 Smarcd3 Smarcd3 Smarcd3 Smarcd3 Smarcd3 Smarcd3 Smarcd3,"'Smarcd3', 'Smarcd2'"
FBgn0035371,Ahcyl1 Ahcyl1 Ahcyl1 Ahcyl1 Ahcyl1 Ahcyl1 Ahcyl1 Ahcyl1 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2 Ahcyl2,"'Ahcyl1', 'Ahcyl2'"
FBgn0035372,Trp53i13 Trp53i13 Trp53i13 Trp53i13 Trp53i13,'Trp53i13'
FBgn0035374,Mrps35 Mrps35 Mrps35 Mrps35 Mrps35,'Mrps35'
FBgn0035375,Galnt6 Galnt6 Galnt6 Galnt9 Galnt9 Galnt9 Galnt17 Galnt17 Galnt17 Galnt17 Galnt17 Galnt15 Galnt15 Galnt16 Galnt16 Galnt16 Galnt16 Galnt16 Galnt16 Galntl5 Galntl5 Galnt11 Galnt11 Galnt11 Galnt11 Galnt11 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galnt13 Galnt13 Galnt13 Galnt13 Galnt13,"'Galnt16', 'Galnt17', 'Galnt15', 'Galnt13', 'Galnt11', 'Galntl5', 'Galntl6', 'Galnt9', 'Galnt6'"
FBgn0035383,Cpt2 Cpt2 Cpt2 Cpt2 Cpt2 Cpt2,'Cpt2'
FBgn0035384,Abra,'Abra'
FBgn0035385,Gpr142 Gpr142 Gpr139,"'Gpr139', 'Gpr142'"
FBgn0035388,R3hcc1l R3hcc1l R3hcc1l R3hcc1l R3hcc1l R3hcc1 R3hcc1 R3hcc1 R3hcc1 R3hcc1 R3hcc1,"'R3hcc1', 'R3hcc1l'"
FBgn0035390,Plscr1 Plscr1 Plscr1 Plscr2 Plscr2 Plscr2 Plscr2 Plscr2 1700057G04Rik 1700057G04Rik 1700057G04Rik 1700057G04Rik 1700057G04Rik 1700057G04Rik,"'1700057G04Rik', 'Plscr2', 'Plscr1'"
FBgn0035392,Gk5 Gk5 Gk5 Gk5 Gk5,'Gk5'
FBgn0035397,Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3 Pan3,'Pan3'
FBgn0035398,Ovgp1 Ovgp1 Ovgp1 Ovgp1 Chil6 Chil4 Chil4 Chil3 Chil3 Chil3 Chil5 Chil5 Chil5 Chia1 Chia1 Chia1 Chit1 Chit1 Chit1 Chil1 Chil1 Chil1 Chil1 Chil1 Chil1 Chil1 Chil1,"'Chil3', 'Ovgp1', 'Chil6', 'Chil5', 'Chil4', 'Chia1', 'Chit1', 'Chil1'"
FBgn0035400,Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Mfsd10 Gm43191 Mfsd14a Mfsd14a Mfsd14a Mfsd14a Mfsd14a Mfsd14b Mfsd14b Mfsd14b Mfsd14b,"'Mfsd10', 'Mfsd14a', 'Mfsd14b', 'Gm43191'"
FBgn0035401,Alg2 Alg2 Alg2,'Alg2'
FBgn0035416,Trappc11 Trappc11 Trappc11 Trappc11 Trappc11,'Trappc11'
FBgn0035420,2610507B11Rik 2610507B11Rik 2610507B11Rik 2610507B11Rik 2610507B11Rik 2610507B11Rik 2610507B11Rik 2610507B11Rik,'2610507B11Rik'
FBgn0035421,Smpd2 Smpd2 Smpd2 Smpd2 Smpd2 Smpd2 Smpd2 Smpd2 Smpd2,'Smpd2'
FBgn0035422,Rpl28 Rpl28 Rpl28 Rpl28 Rpl28,'Rpl28'
FBgn0035423,Eif1 Eif1 Eif1 Eif1 Eif1,'Eif1'
FBgn0035424,Larp1 Larp1 Larp1 Larp4b Larp4b Larp4b Larp4b Larp4b Larp4b Larp4b Larp4 Larp4 Larp4 Larp4 Larp4 Larp4 Larp4 Larp4 Larp4 Larp6 Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b Larp1b,"'Larp1b', 'Larp1', 'Larp4', 'Larp6', 'Larp4b'"
FBgn0035425,Ppm1f Ppm1f Pdp2 Ppm1n Ppm1n Ppm1n Ppm1n Ppm1j Ppm1j Ppm1m Ppm1m Ppm1m Ppm1m Ppm1m Ppm1m Ppm1m Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Ppm1h Pp2d1,"'Ppm1f', 'Pp2d1', 'Ppm1n', 'Ppm1m', 'Ppm1j', 'Ppm1h', 'Pdp2'"
FBgn0035432,Slc30a10 Slc30a8 Slc30a3 Slc30a3 Slc30a3 Slc30a3 Slc30a3 Slc30a3,"'Slc30a10', 'Slc30a8', 'Slc30a3'"
FBgn0035435,Pigc Pigc Pigc Pigc Pigc,'Pigc'
FBgn0035436,Nmrk2 Nmrk1 Nmrk1 Nmrk1 Nmrk1 Nmrk1 Nmrk1 Mbip Mbip Mbip,"'Mbip', 'Nmrk2', 'Nmrk1'"
FBgn0035437,Strip1 Strip1 Strip1 Strip1 Strip1 Strip2 Strip2 Strip2 Strip2 Strip2,"'Strip1', 'Strip2'"
FBgn0035440,Ostm1 Ostm1 Ostm1 Ostm1 Ostm1,'Ostm1'
FBgn0035444,Bri3 Bri3 Bri3,'Bri3'
FBgn0035445,Ids Ids,'Ids'
FBgn0035449,Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2 Slc35c2,'Slc35c2'
FBgn0035462,Ints10 Ints10 Ints10 Ints10 Ints10 Ints10 Ints10 Ints10 Ints10,'Ints10'
FBgn0035464,Pigb Pigb Pigb Pigb Pigb Pigb Pigb Pigb Pigb,'Pigb'
FBgn0035469,Lamtor4 Lamtor4,'Lamtor4'
FBgn0035470,Ccz1 Ccz1 Ccz1 Ccz1 Ccz1,'Ccz1'
FBgn0035471,Tecrl Tecrl Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr Tecr,"'Tecr', 'Tecrl'"
FBgn0035473,Tomm22 Tomm22 Tomm22,'Tomm22'
FBgn0035475,Tmem267 Tmem267 Tmem267 Tmem267 Tmem267,'Tmem267'
FBgn0035479,Rfwd3 Rfwd3,'Rfwd3'
FBgn0035481,Scrt2 Scrt1 Scrt1,"'Scrt1', 'Scrt2'"
FBgn0035482,Mitd1 Mitd1 Mitd1 Mitd1 Mitd1,'Mitd1'
FBgn0035483,Mul1 Mul1 Mul1,'Mul1'
FBgn0035484,Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy Fggy,'Fggy'
FBgn0035488,Atcay Atcay Atcay Bnipl Bnipl Bnipl Bnipl Bnipl Prune2 Prune2 Prune2 Prune2 Prune2 Prune2 Prune2 Prune2 Prune2 Bnip2 Bnip2 Bnip2 Bnip2 Bnip2 Bnip2 Bnip2 Bnip2,"'Bnipl', 'Prune2', 'Atcay', 'Bnip2'"
